,STOP_ID,STOP_NAME,LATITUDE,LONGITUDE,TICKETZONE,ROUTEUSSP,geometry,postcode,suburb
1219,19343,115-Melbourne Cemetery/Lygon St (Carlton North),-37.789285,144.968952,1,"6,1",POINT (144.96895781830162 -37.789271797658586),3054,CARLTON NORTH
1220,19344,116-Fenwick St/Lygon St (Carlton North),-37.787201,144.969305,1,"6,1",POINT (144.96931097846658 -37.7871878476698),3054,CARLTON NORTH
1221,19345,117-Richardson St/Lygon St (Carlton North),-37.784083,144.969822,1,"6,1",POINT (144.9698279387154 -37.7840697976858),3054,CARLTON NORTH
1222,19346,118-Pigdon St/Lygon St (Carlton North),-37.781539,144.970232,1,"6,1",POINT (144.97023797892047 -37.78152585769806),3054,CARLTON NORTH
1223,19347,119-Park St/Lygon St (Carlton North),-37.779886,144.970493,1,"6,1",POINT (144.97049897905464 -37.779872827705645),3054,CARLTON NORTH
1224,19348,120-Brunswick Rd/Lygon St (Brunswick),-37.778115,144.97078,1,"6,1",POINT (144.9707858991971 -37.77810180771427),3057,BRUNSWICK EAST
1225,19349,121-Weston St/Lygon St (Brunswick East),-37.775553,144.971122,1,"6,1",POINT (144.9711278994159 -37.77553986772176),3057,BRUNSWICK EAST
1226,19350,122-Glenlyon Rd/Lygon St (Brunswick East),-37.772515,144.971614,1,"6,1",POINT (144.97162001966026 -37.77250182773656),3057,BRUNSWICK EAST
1227,19351,123-Albert St/Lygon St (Brunswick East),-37.769649,144.972112,1,"6,1",POINT (144.97211789988503 -37.76963586775282),3057,BRUNSWICK EAST
1228,19352,124-Victoria St/Lygon St (Brunswick East),-37.768077,144.972416,1,"6,1",POINT (144.97242210000286 -37.76806383776387),3057,BRUNSWICK EAST
1229,19353,125-Blyth St/Lygon St (Brunswick East),-37.766442,144.972722,1,"6,1",POINT (144.97272810012726 -37.76642880777466),3057,BRUNSWICK EAST
1230,19354,126-Stewart St/Lygon St (Brunswick East),-37.764295,144.973087,1,"6,1",POINT (144.97309278029707 -37.764281857786266),3057,BRUNSWICK EAST
1231,19355,127-Albion St/Holmes St (Brunswick East),-37.761887,144.974061,1,"6,1",POINT (144.97406694038958 -37.761873817837945),3057,BRUNSWICK EAST
1232,19356,128-Mitchell St/Holmes St (Brunswick East),-37.759264,144.974519,1,"6,1",POINT (144.97452486059484 -37.759250857852976),3057,BRUNSWICK EAST
1233,19357,129-Moreland Rd/Nicholson St (Coburg),-37.756541,144.974979,1,1,POINT (144.97498494081057 -37.756527817867536),3058,COBURG
1234,19358,129-Moreland Rd/Holmes St (Brunswick),-37.756571,144.974626,1,6,POINT (144.9746317808685 -37.75655787784357),3058,COBURG
1235,19359,130-Barrow St/Moreland Rd (Coburg),-37.756058,144.969975,1,6,POINT (144.96998094172997 -37.75604487752233),3058,COBURG
1236,19360,131-De Carle St/Moreland Rd (Coburg),-37.755663,144.966354,1,6,POINT (144.96636006240013 -37.75564986727233),3058,COBURG
1237,19361,132-Sydney Rd/Moreland Rd (Coburg),-37.75534,144.963854,1,6,POINT (144.96385986286833 -37.75532685709942),3058,COBURG
1238,19362,133-Moreland Station/Cameron St (Coburg),-37.755292,144.962119,1,6,POINT (144.96212502317414 -37.75527879698056),3056,BRUNSWICK
1239,19363,130-The Avenue/Nicholson St (Coburg),-37.753372,144.976189,1,1,POINT (144.97619490094482 -37.75335882793061),3058,COBURG
1240,19364,131-Rennie St/Nicholson St (Coburg),-37.751217,144.976679,1,1,POINT (144.97668486109373 -37.75120386795075),3058,COBURG
1241,19365,132-Crozier St/Nicholson St (Coburg),-37.749393,144.97699,1,1,POINT (144.97699590123776 -37.7493798379607),3058,COBURG
1242,19366,133-Harding St/Nicholson St (Coburg),-37.746059,144.977523,1,1,POINT (144.97752906150714 -37.74604587797647),3058,COBURG
1243,19367,134-Merribell Ave/Nicholson St (Coburg),-37.744371,144.977887,1,1,POINT (144.9778930216272 -37.74435783799089),3058,COBURG
1244,19368,135-Bell St/Nicholson St (Coburg),-37.742861,144.978132,1,1,POINT (144.9781378217487 -37.74284781799825),3058,COBURG
1245,19369,125A-Southbank Tram Depot/Light Rail (South Melbourne),-37.827453,144.953988,1,"12,109",POINT (144.9539940567554 -37.82743980687254),3006,SOUTHBANK
1246,19370,126-Montague St/Light Rail (South Melbourne),-37.83024,144.948469,1,109,POINT (144.94847489741176 -37.83022683651284),3205,SOUTH MELBOURNE
1247,19371,127-North Port Station/Light Rail (Port Melbourne),-37.833208,144.94349,1,109,POINT (144.94349609795478 -37.83319485619128),3207,PORT MELBOURNE
1248,19372,128-Graham St/Light Rail (Port Melbourne),-37.837054,144.93719,1,109,POINT (144.93719609863234 -37.837040825785074),3207,PORT MELBOURNE
1249,19374,13-Lansdowne St/Victoria Pde (Fitzroy),-37.808435,144.978344,1,"12,109",POINT (144.97834985459167 -37.8084218184197),3065,FITZROY
1250,19376,42-Grice Cres/Mt Alexander Rd (Essendon),-37.752663,144.915894,1,59,POINT (144.91589995146828 -37.752649803809426),3040,ESSENDON
1251,19377,16-Wellington St/Victoria Pde (Collingwood),-37.809271,144.986136,1,"12,109",POINT (144.98614205314814 -37.80925782895808),3066,COLLINGWOOD
1252,19379,18-Hoddle St/Victoria Pde (Collingwood),-37.809727,144.990644,1,"12,109",POINT (144.99064997231605 -37.8097138592695),3066,COLLINGWOOD
1253,19381,19-North Richmond Railway Station/Victoria St (Abbotsford),-37.809694,144.992962,1,"12,109",POINT (144.99296801191724 -37.80968082942801),3067,ABBOTSFORD
1254,19382,20-Lennox St/Victoria St (Abbotsford),-37.809994,144.99576,1,"12,109",POINT (144.99576593139895 -37.80998079962146),3067,ABBOTSFORD
1255,19383,21-Church St/Victoria St (Abbotsford),-37.81049,145.000517,1,"12,109",POINT (145.00052297051923 -37.810476879950365),3067,ABBOTSFORD
1256,19384,22-McKay St/Victoria St (Richmond),-37.810829,145.004041,1,"12,109",POINT (145.00404700987065 -37.81081582019389),3067,ABBOTSFORD
1257,19385,23-Flockhart St/Victoria St (Abbotsford),-37.811111,145.006873,1,"12,109",POINT (145.0068787693484 -37.8110978803897),3067,ABBOTSFORD
1258,19386,24-Burnley St/Victoria St (Richmond),-37.811441,145.010385,1,"12,109",POINT (145.0103909287028 -37.81142782063245),3067,ABBOTSFORD
1259,19387,25-River Bvd/Victoria St (Richmond),-37.811768,145.013239,1,109,POINT (145.0132450081718 -37.81175488083012),3067,ABBOTSFORD
1260,19389,27-Findon Cres/Barkers Rd (Kew),-37.812713,145.02062,1,109,POINT (145.02062608678767 -37.812699881342105),3101,KEW
1261,19391,29-High St/Barkers Rd (Kew),-37.813026,145.023179,1,109,POINT (145.02318496630943 -37.81301281151956),3101,KEW
1262,19393,31-Stevenson St/High St (Kew),-37.810228,145.026161,1,"48,109",POINT (145.02616684609683 -37.810214801706785),3101,KEW
1263,19394,32-Kew Junction/High St (Kew),-37.807592,145.028583,1,"48,109",POINT (145.02858892596385 -37.80757888185662),3101,KEW
1264,19395,33-Kew Shopping Centre/High St (Kew),-37.806814,145.030512,1,"48,109",POINT (145.03051780571394 -37.806800831984155),3101,KEW
1265,19396,34-QPO/Cotham Rd (Kew),-37.806887,145.031657,1,109,POINT (145.03166296550725 -37.806873822063196),3101,KEW
1266,19397,35-Charles St/Cotham Rd (Kew),-37.807308,145.035303,1,109,POINT (145.03530904482867 -37.80729484231608),3101,KEW
1267,19398,36-Glenferrie Rd/Cotham Rd (Kew),-37.807622,145.037907,1,109,POINT (145.03791292434258 -37.807608852496784),3101,KEW
1268,19399,37-Belmont Ave/Cotham Rd (Kew),-37.808119,145.042313,1,109,POINT (145.0423189635238 -37.8081058328024),3101,KEW
1269,19400,38-Marshall Ave/Cotham Rd (Kew),-37.808529,145.045835,1,109,POINT (145.04584084286793 -37.80851587304684),3101,KEW
1270,19401,39-Florence Ave/Cotham Rd (Kew),-37.808937,145.049277,1,109,POINT (145.04928280222617 -37.80892384328582),3101,KEW
1271,19402,40-St George's Hospital/Cotham Rd (Kew),-37.809376,145.052911,1,109,POINT (145.0529170015476 -37.80936286353824),3101,KEW
1272,19403,41-Kew Traffic School/Cotham Rd (Kew),-37.809932,145.057668,1,109,POINT (145.05767404066142 -37.80991888386863),3101,KEW
1273,19404,42-Burke Rd/Cotham Rd (Kew),-37.810276,145.060498,1,109,POINT (145.06050400013285 -37.81026286406531),3101,KEW
1274,19405,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),-37.810787,145.064722,1,109,POINT (145.06472787934408 -37.810773884358895),3103,DEEPDENE
1275,19406,44-Deepdene Park/Whitehorse Rd (Balwyn),-37.811237,145.068527,1,109,POINT (145.06853307863463 -37.811223884623395),3103,DEEPDENE
1276,19407,45-Hardwicke St/Whitehorse Rd (Balwyn),-37.811591,145.07138,1,109,POINT (145.0713860781009 -37.81157785482184),3103,DEEPDENE
1277,19408,46-Balwyn Cinema/Whitehorse Rd (Balwyn),-37.812113,145.075785,1,109,POINT (145.07579103727952 -37.81209985512815),3103,BALWYN
1278,19409,47-Balwyn Rd/Whitehorse Rd (Balwyn),-37.812769,145.081187,"1,2",109,POINT (145.08119283627045 -37.81275586550399),3103,BALWYN
1279,19410,48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn),-37.813061,145.083622,"1,2",109,POINT (145.083627875816 -37.813047825673436),3103,BALWYN
1280,19411,49-Northcote Ave/Whitehorse Rd (Balwyn),-37.813552,145.087755,"1,2",109,POINT (145.0877610350451 -37.81353886596105),3103,BALWYN
1281,19412,50-Wharton St/Whitehorse Rd (Surrey Hills),-37.81403,145.091685,"1,2",109,POINT (145.09169079431095 -37.81401685623465),3127,SURREY HILLS
1282,19413,51-Narrak Rd/Whitehorse Rd (Balwyn),-37.814405,145.094787,"1,2",109,POINT (145.09479291373162 -37.814391886450665),3127,SURREY HILLS
1283,19414,53-Union Rd/Whitehorse Rd (Balwyn),-37.814946,145.099249,"1,2",109,POINT (145.09925475289822 -37.81493287676143),3127,SURREY HILLS
1284,19416,54-Inglisby Rd/Whitehorse Rd (Mont Albert),-37.815405,145.103123,"1,2",109,POINT (145.1031290721757 -37.815391877031296),3127,MONT ALBERT
1285,19417,55-Hood St/Whitehorse Rd (Mont Albert),-37.816164,145.109453,"1,2",109,POINT (145.10945895099428 -37.81615084747234),3127,MONT ALBERT
1286,19418,56-Elgar Rd/Whitehorse Rd (Box Hill),-37.816911,145.115592,"1,2",109,POINT (145.11559802984723 -37.81689784790036),3128,BOX HILL
1287,19419,57-Nelson Rd/Whitehorse Rd (Box Hill),-37.817457,145.119861,"1,2",109,POINT (145.11986690904672 -37.817443878198226),3128,BOX HILL
1288,19421,61-Elgar Rd/Riversdale Rd (Surrey Hills),-37.837609,145.110372,1,70,POINT (145.11037802848443 -37.83759586766875),3125,BURWOOD
1289,19422,60-Ferndale St/Riversdale Rd (Surrey Hills),-37.83709,145.106658,1,70,POINT (145.10666390918627 -37.83707683740947),3127,SURREY HILLS
1290,19423,59-Alandale St/Riversdale Rd (Surrey Hills),-37.836859,145.104641,1,70,POINT (145.1046468295619 -37.83684580726898),3127,SURREY HILLS
1291,19424,58-Wattle Park/Riversdale Rd (Surrey Hills),-37.836531,145.102184,1,70,POINT (145.10218983002446 -37.83651784709759),3127,SURREY HILLS
1292,19425,57-Glendale St/Riversdale Rd (Surrey Hills),-37.836204,145.100306,1,70,POINT (145.1003120703864 -37.83619087696616),3127,SURREY HILLS
1293,19426,56-Warrigal Rd/Riversdale Rd (Surrey Hills),-37.835897,145.098053,1,70,POINT (145.09805883081128 -37.83588388680899),3127,SURREY HILLS
1294,19427,55-Union Rd/Riversdale Rd (Surrey Hills),-37.835575,145.095402,1,70,POINT (145.09540779130694 -37.83556186662434),3127,SURREY HILLS
1295,19428,54-Through Rd/Riversdale Rd (Surrey Hills),-37.835341,145.093192,1,70,POINT (145.09319775171633 -37.83532786647064),3127,SURREY HILLS
1296,19429,53-Essex Rd/Riversdale Rd (Surrey Hills),-37.835088,145.090949,1,70,POINT (145.09095495213347 -37.835074876314586),3124,CAMBERWELL
1297,19430,52-Lockhart St/Riversdale Rd (Camberwell),-37.834754,145.08814,1,70,POINT (145.08814587265786 -37.834740886119064),3124,CAMBERWELL
1298,19431,51-Highfield Rd/Riversdale Rd (Canterbury),-37.834367,145.084854,1,70,POINT (145.08485979327085 -37.83435388589039),3124,CAMBERWELL
1299,19432,50-Wattle Valley Rd/Riversdale Rd (Canterbury),-37.834119,145.081202,1,70,POINT (145.0812079539322 -37.83410584563746),3124,CAMBERWELL
1300,19433,49-Glyndon Rd/Riversdale Rd (Camberwell),-37.83389,145.079333,1,70,POINT (145.07933883428183 -37.83387688550739),3124,CAMBERWELL
1301,19434,48-Cooloongatta Rd/Riversdale Rd (Camberwell),-37.833655,145.077101,1,70,POINT (145.07710683469512 -37.8336418053523),3124,CAMBERWELL
1302,19435,47-Willow Gr/Riversdale Rd (Canterbury),-37.83311,145.072399,1,70,POINT (145.07240487557127 -37.83309685502539),3124,CAMBERWELL
1303,19436,46-Spencer Rd/Riversdale Rd (Canterbury),-37.832698,145.069308,1,70,POINT (145.0693139161531 -37.832684834810216),3124,CAMBERWELL
1304,19438,44-Derby St/Riversdale Rd (Camberwell),-37.832336,145.065886,1,70,POINT (145.06589175678695 -37.832322854572496),3124,CAMBERWELL
1305,19439,43-Trafalgar Rd/Riversdale Rd (Camberwell),-37.832062,145.063507,1,70,POINT (145.06351287723004 -37.83204880440731),3124,CAMBERWELL
1306,19440,42-Fermanagh Rd/Riversdale Rd (Camberwell),-37.831684,145.060199,1,70,POINT (145.06020483784582 -37.831670804177506),3124,CAMBERWELL
1307,19441,41-Camberwell Market/517 Riversdale Rd (Camberwell),-37.831407,145.057627,1,70,POINT (145.05763299832273 -37.831393873999),3124,CAMBERWELL
1308,19442,40-Camberwell Junction/Riversdale Rd (Hawthorn East),-37.83127,145.056426,1,"75,70",POINT (145.05643203854626 -37.83125680391559),3123,HAWTHORN EAST
1309,19443,39-Camberwell Tram Depot/Riversdale Rd (Hawthorn East),-37.831028,145.054308,1,"75,70",POINT (145.05431379894054 -37.83101488376851),3123,HAWTHORN EAST
1310,19444,38-Hastings Rd/Riversdale Rd (Hawthorn East),-37.83069,145.05134,1,"75,70",POINT (145.05134595949286 -37.83067684356248),3123,HAWTHORN EAST
1311,19445,37-Tooronga Rd/Riversdale Rd (Hawthorn East),-37.830259,145.047636,1,"75,70",POINT (145.0476419201832 -37.83024583330532),3123,HAWTHORN EAST
1312,19446,36-Auburn Rd/Riversdale Rd (Hawthorn East),-37.829776,145.043502,1,"75,70",POINT (145.04350804095384 -37.82976280301827),3122,HAWTHORN
1313,19447,35-Robinson Rd/Riversdale Rd (Hawthorn),-37.829537,145.041554,1,"75,70",POINT (145.04156008131824 -37.82952385288311),3122,HAWTHORN
1314,19448,34-Kooyongkoot Rd/Riversdale Rd (Hawthorn),-37.829179,145.038473,1,"75,70",POINT (145.03847884189238 -37.829165832669325),3122,HAWTHORN
1315,19449,33-Berkeley St/Riversdale Rd (Hawthorn),-37.828971,145.036797,1,"75,70",POINT (145.03680304220612 -37.828957842552974),3122,HAWTHORN
1316,19450,32-Glenferrie Rd/Riversdale Rd (Hawthorn),-37.828635,145.033954,1,"75,70",POINT (145.03395976273657 -37.828621872355704),3122,HAWTHORN
1317,19451,31-Fordholm Rd/Riversdale Rd (Hawthorn),-37.828351,145.031507,1,"75,70",POINT (145.0315128431925 -37.828337832185994),3122,HAWTHORN
1318,19452,30-Through St/Riversdale Rd (Hawthorn),-37.828076,145.029083,1,"75,70",POINT (145.02908896364343 -37.82806288201795),3122,HAWTHORN
1319,19454,29-Power St/Riversdale Rd (Hawthorn),-37.827623,145.025709,1,"75,70",POINT (145.02571504427877 -37.827609821783646),3122,HAWTHORN
1320,19456,18-Yarra Bvd/Swan St (Burnley),-37.82642,145.020617,1,70,POINT (145.0206228452943 -37.82640688142688),3121,BURNLEY
1321,19457,17-Madden Gr/Swan St (Burnley),-37.827248,145.016846,1,70,POINT (145.01685184585892 -37.8272348811734),3121,BURNLEY
1322,19458,16-Park Gr/Swan St (Burnley),-37.827198,145.01228,1,70,POINT (145.01228596665737 -37.82718484086004),3121,RICHMOND
1323,19459,15-Stawell St/Swan St (Richmond),-37.826901,145.009607,1,70,POINT (145.00961296715397 -37.82688784067498),3121,RICHMOND
1324,19460,14-Burnley St/Swan St (Richmond),-37.826593,145.006877,1,70,POINT (145.00688308766163 -37.82657986048598),3121,RICHMOND
1325,19461,13-Edinburgh St/Swan St (Richmond),-37.826392,145.00511,1,70,POINT (145.00511584799048 -37.82637880036363),3121,RICHMOND
1326,19462,12-Coppin St/Swan St (Richmond),-37.826102,145.002345,1,70,POINT (145.00235104850225 -37.8260888201724),3121,RICHMOND
1327,19463,11-Church St/Swan St (Richmond),-37.82561,144.99778,1,70,POINT (144.9977858893487 -37.825596879856626),3121,RICHMOND
1328,19464,10-Swan Street Shopping Centre/Swan St (Richmond),-37.82538,144.9959,1,70,POINT (144.99590596970026 -37.825366839726435),3121,RICHMOND
1329,19465,9-Lennox St/Swan St (Richmond),-37.825092,144.993284,1,70,POINT (144.99328985018596 -37.8250788395455),3121,RICHMOND
1330,19466,8-Richmond Station/Swan St (Cremorne),-37.824532,144.988436,1,70,POINT (144.98844209108887 -37.82451885921013),3004,MELBOURNE
1331,19467,43-Brewster St/Mt Alexander Rd (Essendon),-37.750227,144.914226,1,59,POINT (144.91423207202064 -37.75021386368062),3040,ESSENDON
1332,19468,44-Thorn St/Mt Alexander Rd (Essendon),-37.748101,144.912754,1,59,POINT (144.9127600325055 -37.748087793567116),3040,ESSENDON
1333,19469,45-Glass St/Mt Alexander Rd (Essendon),-37.746486,144.91163,1,59,POINT (144.91163611287473 -37.74647283348051),3040,ESSENDON
1334,19470,47-Mt Alexander Rd/Keilor Rd (Essendon),-37.743952,144.908944,1,59,POINT (144.9089497936139 -37.743938793281764),3041,ESSENDON NORTH
1335,19471,48-Service St/Keilor Rd (Essendon North),-37.742688,144.905768,1,59,POINT (144.90577387430065 -37.74267483305758),3041,ESSENDON NORTH
1336,19472,49-Essendon North PS/Keilor Rd (Essendon North),-37.741501,144.902885,1,59,POINT (144.90289099492824 -37.74148782285387),3041,ESSENDON NORTH
1337,19473,50-Cooper St/Keilor Rd (Essendon North),-37.740032,144.899351,1,59,POINT (144.89935687569903 -37.7400188426041),3041,ESSENDON NORTH
1338,19475,53-Keilor Rd/Matthews Ave (Niddrie),-37.735258,144.889365,1,59,POINT (144.88937083794394 -37.73524479189475),3042,NIDDRIE
1339,19477,54-Fullarton Rd/Matthews Ave (Niddrie),-37.732355,144.889833,1,59,POINT (144.8898388381761 -37.73234184190858),3042,AIRPORT WEST
1340,19478,55-Cameron St/Matthews Ave (Airport West),-37.729912,144.890254,1,59,POINT (144.8902600383667 -37.729898791922075),3042,AIRPORT WEST
1341,19479,56-Earl St/Matthews Ave (Airport West),-37.727324,144.890668,1,59,POINT (144.8906740385742 -37.72731084193417),3042,AIRPORT WEST
1342,19480,57-Hawker St/Matthews Ave (Airport West),-37.723065,144.89139,1,59,POINT (144.89139583890855 -37.72305186195684),3042,AIRPORT WEST
1343,19481,58-Marshall Rd/Matthews Ave (Airport West),-37.718373,144.892079,1,59,POINT (144.89208487929537 -37.71835980197459),3042,AIRPORT WEST
1344,19482,59-Airport West/Matthews Ave (Airport West),-37.71384,144.890562,1,59,POINT (144.89056784004677 -37.713826861843195),3042,AIRPORT WEST
1345,19489,1-Melbourne University/Swanston St (Carlton),-37.799305,144.964192,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96419789803969 -37.79929185739533),3053,CARLTON
1346,19491,3-Lincoln Square/Swanston St (Carlton),-37.80237,144.963687,1,"16,3/3a,5,6,64,67,72,1",POINT (144.9636928177946 -37.8023568073798),3053,CARLTON
1347,19492,4-Queensberry St/Swanston St (Carlton),-37.805694,144.963108,1,"16,3/3a,5,6,64,67,72,1",POINT (144.9631139375342 -37.80568086736085),3053,CARLTON
1348,19494,7-RMIT University/Swanston St (Melbourne City),-37.808139,144.96329,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96329609723708 -37.80812580738846),3000,MELBOURNE
1349,19495,8-Melbourne Central Station/Swanston St (Melbourne City),-37.810382,144.964274,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96427997682267 -37.81036887746962),3000,MELBOURNE
1350,19497,10-Bourke Street Mall/Swanston St (Melbourne City),-37.813199,144.965582,1,"16,3/3a,5,6,64,67,72,1",POINT (144.9655878562897 -37.81318587757649),3000,MELBOURNE
1351,19498,11-City Square/Swanston St (Melbourne City),-37.816378,144.967017,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96702281569517 -37.816364857694296),3000,MELBOURNE
1352,19499,13-Federation Square/Swanston St (Melbourne City),-37.818476,144.967982,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96798797529965 -37.81846284777328),3004,MELBOURNE
1353,19500,14-Arts Precinct/St Kilda Rd (Southbank),-37.821846,144.969514,1,"16,3/3a,5,6,64,67,72,1",POINT (144.96951977466742 -37.8218328078989),3004,MELBOURNE
1354,19502,17-Grant St-Police Memorial/St Kilda Rd (Southbank),-37.824169,144.970473,1,"3/3a,5,6,64,67,72,16",POINT (144.9704788142484 -37.82415579797888),3006,SOUTHBANK
1355,19504,19-Shrine of Remembrance/St Kilda Rd (Melbourne City),-37.828799,144.971369,1,"3/3a,5,6,64,67,72,16",POINT (144.97137485358954 -37.82878584806884),3004,MELBOURNE
1356,19505,20-Park Street/St Kilda Rd (Melbourne City),-37.831521,144.971385,1,"3/3a,5,6,64,67,72,16",POINT (144.97139105329083 -37.83150780808682),3004,MELBOURNE
1357,19528,22-Toorak Rd/St Kilda Rd (Melbourne City),-37.835761,144.975348,1,"3/3a,5,6,64,67,72,16",POINT (144.97535393214122 -37.835747798384126),3004,MELBOURNE
1358,19539,23-Arthur St/St Kilda Rd (Melbourne City),-37.838855,144.97657,1,"3/3a,5,6,64,67,72,16",POINT (144.97657577159242 -37.838841818486884),3004,MELBOURNE
1359,19560,24-Leopold St/St Kilda Rd (South Melbourne),-37.841159,144.977405,1,"3/3a,5,6,64,67,72,16",POINT (144.97741097119666 -37.8411458185583),3004,MELBOURNE
1360,19561,25-Commercial Rd/St Kilda Rd (South Melbourne),-37.844523,144.978631,1,"3/3a,5,6,64,67,72,16",POINT (144.97863677061764 -37.84450983866298),3004,MELBOURNE
1361,19562,26-Moubray St/St Kilda Rd (South Melbourne),-37.847552,144.979719,1,"3/3a,5,6,64,67,16",POINT (144.9797250500989 -37.84753887875621),3004,MELBOURNE
1362,19563,27-High St/St Kilda Rd (South Melbourne),-37.849864,144.980554,1,"3/3a,5,6,64,67,16",POINT (144.9805598897022 -37.849850798827646),3004,MELBOURNE
1363,19565,29-Union St/St Kilda Rd (St Kilda),-37.853002,144.981707,1,"3/3a,5,64,67,16",POINT (144.98171296916016 -37.852988828925994),3004,MELBOURNE
1364,19566,30-St Kilda Junction/St Kilda Rd (St Kilda),-37.855296,144.982531,1,"3/3a,5,64,67,16",POINT (144.9825370087672 -37.85528283899659),3182,ST KILDA
1365,19567,31-Queens Way/Queens Way (St Kilda),-37.856246,144.987495,1,"64,5",POINT (144.98750104780058 -37.856232879342215),3182,ST KILDA
1366,19568,30-St Kilda Junction/St Kilda Rd (St Kilda),-37.855031,144.982345,1,"3/3a,5,64,67,16",POINT (144.98235088882842 -37.8550178789822),3004,MELBOURNE
1367,19569,29-Union St/St Kilda Rd (St Kilda),-37.852483,144.981437,1,"3/3a,5,64,67,16",POINT (144.9814429692636 -37.852469798904295),3004,MELBOURNE
1368,19571,27-Lorne St/St Kilda Rd (Melbourne City),-37.849918,144.980541,1,"3/3a,5,6,64,67,16",POINT (144.98054692969853 -37.849904798827104),3004,MELBOURNE
1369,19572,26-Beatrice St/St Kilda Rd (Melbourne City),-37.847895,144.979755,1,"3/3a,5,6,64,67,16",POINT (144.9797610500553 -37.847881868760794),3004,MELBOURNE
1370,19573,25-Commercial Rd/St Kilda Rd (Melbourne City),-37.844013,144.978339,1,"3/3a,5,6,64,67,72,16",POINT (144.97834481072388 -37.84399980863986),3004,MELBOURNE
1371,19574,24-Leopold St/St Kilda Rd (Melbourne City),-37.841483,144.977419,1,"3/3a,5,6,64,67,72,16",POINT (144.97742501115897 -37.84146981856126),3004,MELBOURNE
1372,19575,23-Arthur St/St Kilda Rd (Melbourne City),-37.839298,144.976615,1,"3/3a,5,6,64,67,72,16",POINT (144.97662077153643 -37.83928479849271),3004,MELBOURNE
1373,19589,13-Curzon St/Queensberry St (North Melbourne),-37.802942,144.948362,1,57,POINT (144.9483679803925 -37.80292884633636),3051,NORTH MELBOURNE
1374,19590,12-North Melbourne Town Hall/Errol St (North Melbourne),-37.803224,144.949535,1,57,POINT (144.94954086015832 -37.80321081641819),3051,NORTH MELBOURNE
1375,19591,14-Royal Melbourne Hospital/Flemington Rd (North Melbourne),-37.799826,144.955205,1,"59,58",POINT (144.95521085954283 -37.799812866784414),3051,NORTH MELBOURNE
1376,19592,16-Harker St/Flemington Rd (North Melbourne),-37.796758,144.95136,1,"59,58",POINT (144.95136606054294 -37.79674485650275),3051,NORTH MELBOURNE
1377,19594,19-Royal Childrens Hospital/Flemington Rd (North Melbourne),-37.794141,144.94806,1,"59,58",POINT (144.94806594139945 -37.79412783626114),3051,NORTH MELBOURNE
1378,19595,20-Melrose St/Flemington Rd (North Melbourne),-37.790474,144.94346,1,"59,57",POINT (144.94346586259522 -37.79046087592432),3051,NORTH MELBOURNE
1379,19597,22-Flemington Bridge Station/Flemington Rd (North Melbourne),-37.788054,144.940609,1,59,POINT (144.94061502335214 -37.788040865714706),3051,NORTH MELBOURNE
1380,19598,23-Flemington Community Centre/Mt Alexander Rd (Flemington),-37.785843,144.938853,1,59,POINT (144.9388589438964 -37.78582983558113),3031,FLEMINGTON
1381,19599,24-Mooltan St/Mt Alexander Rd (Flemington),-37.784218,144.937173,1,59,POINT (144.93717882436394 -37.78420479545639),3031,FLEMINGTON
1382,19600,25-Mount Alexander College/Mt Alexander Rd (Travancore),-37.782565,144.933869,1,59,POINT (144.9338751051161 -37.7825518552207),3031,FLEMINGTON
1383,19601,26-Wellington St/Mt Alexander Rd (Flemington),-37.781436,144.932663,1,59,POINT (144.93266910544756 -37.78142280513142),3031,FLEMINGTON
1384,19602,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),-37.779808,144.931312,1,59,POINT (144.93131802585822 -37.77979479502914),3032,ASCOT VALE
1385,19603,28-Middle St/Mt Alexander Rd (Ascot Vale),-37.777699,144.92977,1,59,POINT (144.9297757863541 -37.77768582491087),3032,ASCOT VALE
1386,19604,29-Warrick St/Mt Alexander Rd (Ascot Vale),-37.775748,144.928473,1,59,POINT (144.9284790667902 -37.77573480481032),3032,ASCOT VALE
1387,19605,30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),-37.773008,144.926949,1,59,POINT (144.92695482735112 -37.77299484468934),3032,ASCOT VALE
1388,19606,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),-37.770686,144.926071,1,59,POINT (144.92607678775468 -37.77067284461508),3039,MOONEE PONDS
1389,19608,32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),-37.766653,144.92481,1,"82,59",POINT (144.92481606840974 -37.766639854504085),3039,MOONEE PONDS
1390,19609,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),-37.764005,144.925361,1,59,POINT (144.9253668686008 -37.763991874525196),3039,MOONEE PONDS
1391,19623,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),-37.762702,144.92559,1,59,POINT (144.9255958287021 -37.76268885453264),3039,MOONEE PONDS
