"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","SAVING","TOT","PC_GDP","A","2015",2.37223811205657,
"CAN","SAVING","TOT","PC_GDP","A","2016",1.7092274386767,
"CAN","SAVING","TOT","PC_GDP","A","2017",3.24706478106324,
"CAN","SAVING","TOT","PC_GDP","A","2018",3.07220254144914,
"CAN","SAVING","TOT","PC_GDP","A","2019",3.51670827000509,
"CAN","SAVING","TOT","PC_GDP","A","2020",1.18041621124869,
"CAN","SAVING","TOT","PC_GDP","A","2021",6.60382996627932,
"ITA","SAVING","TOT","PC_GDP","A","1970",14.6764371972259,"E"
"ITA","SAVING","TOT","PC_GDP","A","1971",13.2829048477633,"E"
"ITA","SAVING","TOT","PC_GDP","A","1972",12.5071123034992,"E"
"ITA","SAVING","TOT","PC_GDP","A","1973",12.4501701624977,"E"
"ITA","SAVING","TOT","PC_GDP","A","1974",12.6139663287833,"E"
"ITA","SAVING","TOT","PC_GDP","A","1975",9.63713019681996,"E"
"ITA","SAVING","TOT","PC_GDP","A","1976",11.5243726126675,"E"
"ITA","SAVING","TOT","PC_GDP","A","1977",11.5006026866801,"E"
"ITA","SAVING","TOT","PC_GDP","A","1978",12.2631471811895,"E"
"ITA","SAVING","TOT","PC_GDP","A","1979",12.7217424902012,"E"
"ITA","SAVING","TOT","PC_GDP","A","1980",10.2388691546645,"E"
"ITA","SAVING","TOT","PC_GDP","A","1981",7.43151658317622,"E"
"ITA","SAVING","TOT","PC_GDP","A","1982",6.87423386441187,"E"
"ITA","SAVING","TOT","PC_GDP","A","1983",7.42072121887341,"E"
"ITA","SAVING","TOT","PC_GDP","A","1984",7.61297694859666,"E"
"ITA","SAVING","TOT","PC_GDP","A","1985",7.15964796281265,"E"
"ITA","SAVING","TOT","PC_GDP","A","1986",7.41303610725815,"E"
"ITA","SAVING","TOT","PC_GDP","A","1987",7.27022827551539,"E"
"ITA","SAVING","TOT","PC_GDP","A","1988",7.40648714999287,"E"
"ITA","SAVING","TOT","PC_GDP","A","1989",6.69484993561953,"E"
"ITA","SAVING","TOT","PC_GDP","A","1990",6.71373980107502,"E"
"ITA","SAVING","TOT","PC_GDP","A","1991",5.92484263526227,"E"
"ITA","SAVING","TOT","PC_GDP","A","1992",4.7111593783204,"E"
"ITA","SAVING","TOT","PC_GDP","A","1993",5.00215081607267,"E"
"ITA","SAVING","TOT","PC_GDP","A","1994",5.27495524603518,"E"
"ITA","SAVING","TOT","PC_GDP","A","1995",7.33536036473613,
"ITA","SAVING","TOT","PC_GDP","A","1996",7.68015074874791,
"ITA","SAVING","TOT","PC_GDP","A","1997",7.59363259622104,
"ITA","SAVING","TOT","PC_GDP","A","1998",6.83112642589349,
"ITA","SAVING","TOT","PC_GDP","A","1999",6.39857311771821,
"ITA","SAVING","TOT","PC_GDP","A","2000",5.86410338547429,
"ITA","SAVING","TOT","PC_GDP","A","2001",6.22073543204976,
"ITA","SAVING","TOT","PC_GDP","A","2002",5.97029206769161,
"ITA","SAVING","TOT","PC_GDP","A","2003",5.1821504543078,
"ITA","SAVING","TOT","PC_GDP","A","2004",5.41280531343321,
"ITA","SAVING","TOT","PC_GDP","A","2005",4.63058820315776,
"ITA","SAVING","TOT","PC_GDP","A","2006",4.6862638363384,
"ITA","SAVING","TOT","PC_GDP","A","2007",4.95402082609061,
"ITA","SAVING","TOT","PC_GDP","A","2008",2.56994659703728,
"ITA","SAVING","TOT","PC_GDP","A","2009",0.25346552832676,
"ITA","SAVING","TOT","PC_GDP","A","2010",-0.252693604845938,
"ITA","SAVING","TOT","PC_GDP","A","2011",-0.033249314422427,
"ITA","SAVING","TOT","PC_GDP","A","2012",-0.706888201479144,
"ITA","SAVING","TOT","PC_GDP","A","2013",-0.320594998125253,
"ITA","SAVING","TOT","PC_GDP","A","2014",0.655657077743864,
"ITA","SAVING","TOT","PC_GDP","A","2015",0.403581104959359,
"ITA","SAVING","TOT","PC_GDP","A","2016",2.4215367167618,
"ITA","SAVING","TOT","PC_GDP","A","2017",2.99696624332428,
"ITA","SAVING","TOT","PC_GDP","A","2018",3.48410334205115,
"ITA","SAVING","TOT","PC_GDP","A","2019",3.85160849139096,
"ITA","SAVING","TOT","PC_GDP","A","2020",2.20843499788498,
"ITA","SAVING","TOT","PC_GDP","A","2021",4.0306090378681,
"AUS","SAVING","TOT","PC_GDP","A","1970",13.9651799202556,
"AUS","SAVING","TOT","PC_GDP","A","1971",13.867941466918,
"AUS","SAVING","TOT","PC_GDP","A","1972",14.9224378398989,
"AUS","SAVING","TOT","PC_GDP","A","1973",15.8031603007917,
"AUS","SAVING","TOT","PC_GDP","A","1974",12.3013033657421,
"AUS","SAVING","TOT","PC_GDP","A","1975",10.8003406215143,
"AUS","SAVING","TOT","PC_GDP","A","1976",9.91209110935617,
"AUS","SAVING","TOT","PC_GDP","A","1977",7.45047290996632,
"AUS","SAVING","TOT","PC_GDP","A","1978",9.40575305794308,
"AUS","SAVING","TOT","PC_GDP","A","1979",10.3420618771073,
"AUS","SAVING","TOT","PC_GDP","A","1980",10.2827898431861,
"AUS","SAVING","TOT","PC_GDP","A","1981",8.79676210940387,
"AUS","SAVING","TOT","PC_GDP","A","1982",5.16991149508394,
"AUS","SAVING","TOT","PC_GDP","A","1983",7.63779085542135,
"AUS","SAVING","TOT","PC_GDP","A","1984",8.55938899130893,
"AUS","SAVING","TOT","PC_GDP","A","1985",6.45726735042997,
"AUS","SAVING","TOT","PC_GDP","A","1986",5.34585042379691,
"AUS","SAVING","TOT","PC_GDP","A","1987",7.96242244543827,
"AUS","SAVING","TOT","PC_GDP","A","1988",9.03176737426829,
"AUS","SAVING","TOT","PC_GDP","A","1989",7.68744021415383,
"AUS","SAVING","TOT","PC_GDP","A","1990",3.73452977003273,
"AUS","SAVING","TOT","PC_GDP","A","1991",0.993804669889562,
"AUS","SAVING","TOT","PC_GDP","A","1992",2.84612510073883,
"AUS","SAVING","TOT","PC_GDP","A","1993",4.34681045309011,
"AUS","SAVING","TOT","PC_GDP","A","1994",3.60457630436581,
"AUS","SAVING","TOT","PC_GDP","A","1995",4.33663238977292,
"AUS","SAVING","TOT","PC_GDP","A","1996",5.73314133574948,
"AUS","SAVING","TOT","PC_GDP","A","1997",5.29615754311004,
"AUS","SAVING","TOT","PC_GDP","A","1998",4.1623451501311,
"AUS","SAVING","TOT","PC_GDP","A","1999",4.84115686043384,
"AUS","SAVING","TOT","PC_GDP","A","2000",3.90863339397071,
"AUS","SAVING","TOT","PC_GDP","A","2001",5.17047191623907,
"AUS","SAVING","TOT","PC_GDP","A","2002",4.61140671144285,
"AUS","SAVING","TOT","PC_GDP","A","2003",5.41304964703293,
"AUS","SAVING","TOT","PC_GDP","A","2004",4.60518132921763,
"AUS","SAVING","TOT","PC_GDP","A","2005",5.28586709613836,
"AUS","SAVING","TOT","PC_GDP","A","2006",4.98628736497674,
"AUS","SAVING","TOT","PC_GDP","A","2007",5.67107622157907,
"AUS","SAVING","TOT","PC_GDP","A","2008",7.64438288000965,
"AUS","SAVING","TOT","PC_GDP","A","2009",5.2341083986129,
"AUS","SAVING","TOT","PC_GDP","A","2010",7.2654027299566,
"AUS","SAVING","TOT","PC_GDP","A","2011",8.50864512963027,
"AUS","SAVING","TOT","PC_GDP","A","2012",7.57106948857564,
"AUS","SAVING","TOT","PC_GDP","A","2013",6.86139277208826,
"AUS","SAVING","TOT","PC_GDP","A","2014",4.91138838114917,
"AUS","SAVING","TOT","PC_GDP","A","2015",2.49749056549142,
"AUS","SAVING","TOT","PC_GDP","A","2016",4.16446410362221,
"AUS","SAVING","TOT","PC_GDP","A","2017",4.18303086471334,
"AUS","SAVING","TOT","PC_GDP","A","2018",5.2381324284719,
"AUS","SAVING","TOT","PC_GDP","A","2019",6.42597732506893,
"AUS","SAVING","TOT","PC_GDP","A","2020",8.46619029419306,
"SVN","SAVING","TOT","PC_GDP","A","1995",5.86536453936392,
"SVN","SAVING","TOT","PC_GDP","A","1996",5.18659100133077,
"SVN","SAVING","TOT","PC_GDP","A","1997",6.45544759274713,
"SVN","SAVING","TOT","PC_GDP","A","1998",6.46212211323842,
"SVN","SAVING","TOT","PC_GDP","A","1999",6.23193761871578,
"SVN","SAVING","TOT","PC_GDP","A","2000",5.10880903249013,
"SVN","SAVING","TOT","PC_GDP","A","2001",6.0469928256824,
"SVN","SAVING","TOT","PC_GDP","A","2002",6.71385564682252,
"SVN","SAVING","TOT","PC_GDP","A","2003",6.51021592878854,
"SVN","SAVING","TOT","PC_GDP","A","2004",6.82060629584898,
"SVN","SAVING","TOT","PC_GDP","A","2005",7.2564803475874,
"SVN","SAVING","TOT","PC_GDP","A","2006",9.68086112521468,
"SVN","SAVING","TOT","PC_GDP","A","2007",10.7336727200194,
"SVN","SAVING","TOT","PC_GDP","A","2008",9.4026483851625,
"SVN","SAVING","TOT","PC_GDP","A","2009",2.62185053679657,
"SVN","SAVING","TOT","PC_GDP","A","2010",1.31055765874077,
"SVN","SAVING","TOT","PC_GDP","A","2011",0.648999687569106,
"SVN","SAVING","TOT","PC_GDP","A","2012",-1.43838051215846,
"SVN","SAVING","TOT","PC_GDP","A","2013",0.764573041290191,
"SVN","SAVING","TOT","PC_GDP","A","2014",3.80860094238383,
"SVN","SAVING","TOT","PC_GDP","A","2015",2.49699886988881,
"SVN","SAVING","TOT","PC_GDP","A","2016",3.25293115912812,
"SVN","SAVING","TOT","PC_GDP","A","2017",7.08006320688293,
"SVN","SAVING","TOT","PC_GDP","A","2018",8.62215505770566,
"SVN","SAVING","TOT","PC_GDP","A","2019",8.37652762409131,
"SVN","SAVING","TOT","PC_GDP","A","2020",7.99706145002049,
"MEX","SAVING","TOT","PC_GDP","A","1970",6.76577634024177,"E"
"MEX","SAVING","TOT","PC_GDP","A","1971",6.02609451323181,"E"
"MEX","SAVING","TOT","PC_GDP","A","1972",6.17898818606427,"E"
"MEX","SAVING","TOT","PC_GDP","A","1973",6.55297179745364,"E"
"MEX","SAVING","TOT","PC_GDP","A","1974",6.75103368827425,"E"
"MEX","SAVING","TOT","PC_GDP","A","1975",6.62989966131497,"E"
"MEX","SAVING","TOT","PC_GDP","A","1976",6.33449856381169,"E"
"MEX","SAVING","TOT","PC_GDP","A","1977",7.09521063525929,"E"
"MEX","SAVING","TOT","PC_GDP","A","1978",7.14126935318928,"E"
"MEX","SAVING","TOT","PC_GDP","A","1979",7.78889493002556,"E"
"MEX","SAVING","TOT","PC_GDP","A","1980",8.97725104206648,"E"
"MEX","SAVING","TOT","PC_GDP","A","1981",8.47891244836134,"E"
"MEX","SAVING","TOT","PC_GDP","A","1982",8.35796580615061,"E"
"MEX","SAVING","TOT","PC_GDP","A","1983",8.27831785005395,"E"
"MEX","SAVING","TOT","PC_GDP","A","1984",7.31594944420122,"E"
"MEX","SAVING","TOT","PC_GDP","A","1985",7.42358582094102,"E"
"MEX","SAVING","TOT","PC_GDP","A","1986",2.93928661630834,"E"
"MEX","SAVING","TOT","PC_GDP","A","1987",5.90147610307681,"E"
"MEX","SAVING","TOT","PC_GDP","A","1988",4.85892056536598,"E"
"MEX","SAVING","TOT","PC_GDP","A","1989",5.08450261747222,"E"
"MEX","SAVING","TOT","PC_GDP","A","1990",5.49144849174744,"E"
"MEX","SAVING","TOT","PC_GDP","A","1991",4.79490922629895,"E"
"MEX","SAVING","TOT","PC_GDP","A","1992",3.78218956984434,"E"
"MEX","SAVING","TOT","PC_GDP","A","1993",2.75712740305493,"E"
"MEX","SAVING","TOT","PC_GDP","A","1994",2.54354895130268,"E"
"MEX","SAVING","TOT","PC_GDP","A","1995",3.4965043354189,"E"
"MEX","SAVING","TOT","PC_GDP","A","1996",5.27616968171722,"E"
"MEX","SAVING","TOT","PC_GDP","A","1997",6.20847471884566,"E"
"MEX","SAVING","TOT","PC_GDP","A","1998",4.56941854865799,"E"
"MEX","SAVING","TOT","PC_GDP","A","1999",4.74929104720534,"E"
"MEX","SAVING","TOT","PC_GDP","A","2000",5.08777696500069,"E"
"MEX","SAVING","TOT","PC_GDP","A","2001",3.79147990881203,"E"
"MEX","SAVING","TOT","PC_GDP","A","2002",4.1379422876816,"E"
"MEX","SAVING","TOT","PC_GDP","A","2003",4.51170667696042,
"MEX","SAVING","TOT","PC_GDP","A","2004",7.54764803324565,
"MEX","SAVING","TOT","PC_GDP","A","2005",6.86679453474103,
"MEX","SAVING","TOT","PC_GDP","A","2006",9.22825183822094,
"MEX","SAVING","TOT","PC_GDP","A","2007",8.88104059239071,
"MEX","SAVING","TOT","PC_GDP","A","2008",8.36488854680193,
"MEX","SAVING","TOT","PC_GDP","A","2009",6.3959424503277,
"MEX","SAVING","TOT","PC_GDP","A","2010",7.9057547268131,
"MEX","SAVING","TOT","PC_GDP","A","2011",8.10919727070105,
"MEX","SAVING","TOT","PC_GDP","A","2012",7.40519571712683,
"MEX","SAVING","TOT","PC_GDP","A","2013",4.34704138749102,
"MEX","SAVING","TOT","PC_GDP","A","2014",5.69080719798013,
"MEX","SAVING","TOT","PC_GDP","A","2015",5.39469725065692,
"MEX","SAVING","TOT","PC_GDP","A","2016",5.2911744517875,
"MEX","SAVING","TOT","PC_GDP","A","2017",5.97686286336903,
"MEX","SAVING","TOT","PC_GDP","A","2018",6.24073310542572,
"MEX","SAVING","TOT","PC_GDP","A","2019",7.05355101438667,
"MEX","SAVING","TOT","PC_GDP","A","2020",5.83205942606784,
"SVK","SAVING","TOT","PC_GDP","A","1995",-11.792356141166,
"SVK","SAVING","TOT","PC_GDP","A","1996",-10.1401116714158,
"SVK","SAVING","TOT","PC_GDP","A","1997",-5.45823904708316,
"SVK","SAVING","TOT","PC_GDP","A","1998",-4.11608406821586,
"SVK","SAVING","TOT","PC_GDP","A","1999",-3.4840288885081,
"SVK","SAVING","TOT","PC_GDP","A","2000",-4.07126834986326,
"SVK","SAVING","TOT","PC_GDP","A","2001",-2.95374190089557,
"SVK","SAVING","TOT","PC_GDP","A","2002",-2.40664621813847,
"SVK","SAVING","TOT","PC_GDP","A","2003",-3.98764469136054,
"SVK","SAVING","TOT","PC_GDP","A","2004",-1.29882260403608,
"SVK","SAVING","TOT","PC_GDP","A","2005",1.72204925342767,
"SVK","SAVING","TOT","PC_GDP","A","2006",2.6420517224325,
"SVK","SAVING","TOT","PC_GDP","A","2007",6.12399101301654,
"SVK","SAVING","TOT","PC_GDP","A","2008",4.89534897045706,
"SVK","SAVING","TOT","PC_GDP","A","2009",-0.845350827099161,
"SVK","SAVING","TOT","PC_GDP","A","2010",2.59408578896164,
"SVK","SAVING","TOT","PC_GDP","A","2011",3.87336810484534,
"SVK","SAVING","TOT","PC_GDP","A","2012",5.29791205782747,
"SVK","SAVING","TOT","PC_GDP","A","2013",5.89511158242387,
"SVK","SAVING","TOT","PC_GDP","A","2014",6.53062203424968,
"SVK","SAVING","TOT","PC_GDP","A","2015",6.64510468618079,
"SVK","SAVING","TOT","PC_GDP","A","2016",3.72090703250584,
"SVK","SAVING","TOT","PC_GDP","A","2017",4.70313388822134,
"SVK","SAVING","TOT","PC_GDP","A","2018",5.80642903983948,
"SVK","SAVING","TOT","PC_GDP","A","2019",4.593453857775,
"SVK","SAVING","TOT","PC_GDP","A","2020",0.750250439151584,
"CHE","SAVING","TOT","PC_GDP","A","1995",11.8856255022761,
"CHE","SAVING","TOT","PC_GDP","A","1996",11.3158796938637,
"CHE","SAVING","TOT","PC_GDP","A","1997",13.1073674596268,
"CHE","SAVING","TOT","PC_GDP","A","1998",13.9239273404196,
"CHE","SAVING","TOT","PC_GDP","A","1999",13.7859508709767,
"CHE","SAVING","TOT","PC_GDP","A","2000",16.0190380032261,
"CHE","SAVING","TOT","PC_GDP","A","2001",13.0346091005546,
"CHE","SAVING","TOT","PC_GDP","A","2002",9.66802705546525,
"CHE","SAVING","TOT","PC_GDP","A","2003",13.2417501053699,
"CHE","SAVING","TOT","PC_GDP","A","2004",13.3533350104879,
"CHE","SAVING","TOT","PC_GDP","A","2005",16.8583451546552,
"CHE","SAVING","TOT","PC_GDP","A","2006",18.5481603306817,
"CHE","SAVING","TOT","PC_GDP","A","2007",14.1885619359814,
"CHE","SAVING","TOT","PC_GDP","A","2008",6.93805820227806,
"CHE","SAVING","TOT","PC_GDP","A","2009",11.3580187811307,
"CHE","SAVING","TOT","PC_GDP","A","2010",16.8406728684171,
"CHE","SAVING","TOT","PC_GDP","A","2011",13.0360349522059,
"CHE","SAVING","TOT","PC_GDP","A","2012",14.3516875286049,
"CHE","SAVING","TOT","PC_GDP","A","2013",13.5350126463836,
"CHE","SAVING","TOT","PC_GDP","A","2014",11.4396067997691,
"CHE","SAVING","TOT","PC_GDP","A","2015",13.0020076808247,
"CHE","SAVING","TOT","PC_GDP","A","2016",11.3244251476654,
"CHE","SAVING","TOT","PC_GDP","A","2017",9.99533019954845,
"CHE","SAVING","TOT","PC_GDP","A","2018",8.74683886267906,
"CHE","SAVING","TOT","PC_GDP","A","2019",8.89763891911502,"E"
"CHE","SAVING","TOT","PC_GDP","A","2020",7.83055761398714,"E"
"POL","SAVING","TOT","PC_GDP","A","1991",3.17867700170569,"E"
"POL","SAVING","TOT","PC_GDP","A","1992",3.14465446088472,"E"
"POL","SAVING","TOT","PC_GDP","A","1993",3.32745682898056,"E"
"POL","SAVING","TOT","PC_GDP","A","1994",4.4398247441476,"E"
"POL","SAVING","TOT","PC_GDP","A","1995",4.77002894608195,"E"
"POL","SAVING","TOT","PC_GDP","A","1996",4.53929033508975,"E"
"POL","SAVING","TOT","PC_GDP","A","1997",5.10133317332976,"E"
"POL","SAVING","TOT","PC_GDP","A","1998",6.21624768763462,"E"
"POL","SAVING","TOT","PC_GDP","A","1999",5.26470990821892,"E"
"POL","SAVING","TOT","PC_GDP","A","2000",4.97499609209561,
"POL","SAVING","TOT","PC_GDP","A","2001",3.48730980054968,
"POL","SAVING","TOT","PC_GDP","A","2002",1.73931993292408,
"POL","SAVING","TOT","PC_GDP","A","2003",2.44725857933405,
"POL","SAVING","TOT","PC_GDP","A","2004",0.00610872894498,
"POL","SAVING","TOT","PC_GDP","A","2005",2.77649339242628,
"POL","SAVING","TOT","PC_GDP","A","2006",3.95715104574302,
"POL","SAVING","TOT","PC_GDP","A","2007",5.41848981227916,
"POL","SAVING","TOT","PC_GDP","A","2008",5.59712376834885,
"POL","SAVING","TOT","PC_GDP","A","2009",5.35179752555529,
"POL","SAVING","TOT","PC_GDP","A","2010",5.21141187301464,
"POL","SAVING","TOT","PC_GDP","A","2011",6.834431027356,
"POL","SAVING","TOT","PC_GDP","A","2012",6.52231493333301,
"POL","SAVING","TOT","PC_GDP","A","2013",6.74314578520748,
"POL","SAVING","TOT","PC_GDP","A","2014",7.26529939622871,
"POL","SAVING","TOT","PC_GDP","A","2015",8.92970564851048,
"POL","SAVING","TOT","PC_GDP","A","2016",7.59806749389719,
"POL","SAVING","TOT","PC_GDP","A","2017",8.16861699588157,
"POL","SAVING","TOT","PC_GDP","A","2018",8.44988699326673,
"POL","SAVING","TOT","PC_GDP","A","2019",9.29082037799598,
"POL","SAVING","TOT","PC_GDP","A","2020",8.92399987002971,
"ZAF","SAVING","TOT","PC_GDP","A","1970",10.3984554341051,
"ZAF","SAVING","TOT","PC_GDP","A","1971",11.9645190125834,
"ZAF","SAVING","TOT","PC_GDP","A","1972",13.3695539624434,
"ZAF","SAVING","TOT","PC_GDP","A","1973",14.1221261399522,
"ZAF","SAVING","TOT","PC_GDP","A","1974",14.4501621344977,
"ZAF","SAVING","TOT","PC_GDP","A","1975",12.8324298243124,
"ZAF","SAVING","TOT","PC_GDP","A","1976",10.4998586194979,
"ZAF","SAVING","TOT","PC_GDP","A","1977",15.0329145579378,
"ZAF","SAVING","TOT","PC_GDP","A","1978",13.2421001350783,
"ZAF","SAVING","TOT","PC_GDP","A","1979",16.7494179937782,
"ZAF","SAVING","TOT","PC_GDP","A","1980",20.9569256573796,
"ZAF","SAVING","TOT","PC_GDP","A","1981",13.2251814495428,
"ZAF","SAVING","TOT","PC_GDP","A","1982",6.02326867724135,
"ZAF","SAVING","TOT","PC_GDP","A","1983",10.0533522811283,
"ZAF","SAVING","TOT","PC_GDP","A","1984",6.87703541668858,
"ZAF","SAVING","TOT","PC_GDP","A","1985",8.66067821221244,
"ZAF","SAVING","TOT","PC_GDP","A","1986",6.77625775575269,
"ZAF","SAVING","TOT","PC_GDP","A","1987",5.87727426226317,
"ZAF","SAVING","TOT","PC_GDP","A","1988",6.90124650385523,
"ZAF","SAVING","TOT","PC_GDP","A","1989",7.508305878086,
"ZAF","SAVING","TOT","PC_GDP","A","1990",4.4753459613013,
"ZAF","SAVING","TOT","PC_GDP","A","1991",4.5683607634641,
"ZAF","SAVING","TOT","PC_GDP","A","1992",3.25912436246279,
"ZAF","SAVING","TOT","PC_GDP","A","1993",3.0285906982255,
"ZAF","SAVING","TOT","PC_GDP","A","1994",3.81675543545069,
"ZAF","SAVING","TOT","PC_GDP","A","1995",3.95286147516271,
"ZAF","SAVING","TOT","PC_GDP","A","1996",3.63261903748911,
"ZAF","SAVING","TOT","PC_GDP","A","1997",3.02723444320078,
"ZAF","SAVING","TOT","PC_GDP","A","1998",2.73692392123499,
"ZAF","SAVING","TOT","PC_GDP","A","1999",2.75219136678754,
"ZAF","SAVING","TOT","PC_GDP","A","2000",2.80453628989648,
"ZAF","SAVING","TOT","PC_GDP","A","2001",2.62889238957543,
"ZAF","SAVING","TOT","PC_GDP","A","2002",4.00446903509096,
"ZAF","SAVING","TOT","PC_GDP","A","2003",3.39856354741334,
"ZAF","SAVING","TOT","PC_GDP","A","2004",3.47055409539199,
"ZAF","SAVING","TOT","PC_GDP","A","2005",3.15545973961326,
"ZAF","SAVING","TOT","PC_GDP","A","2006",3.38643035772535,
"ZAF","SAVING","TOT","PC_GDP","A","2007",3.10210656353964,
"ZAF","SAVING","TOT","PC_GDP","A","2008",4.33660903065896,
"ZAF","SAVING","TOT","PC_GDP","A","2009",4.24121607368094,
"ZAF","SAVING","TOT","PC_GDP","A","2010",4.82443950503367,
"ZAF","SAVING","TOT","PC_GDP","A","2011",4.6079574753915,
"ZAF","SAVING","TOT","PC_GDP","A","2012",1.69531352551906,
"ZAF","SAVING","TOT","PC_GDP","A","2013",1.73321474387593,
"ZAF","SAVING","TOT","PC_GDP","A","2014",1.62412089783336,
"ZAF","SAVING","TOT","PC_GDP","A","2015",2.46259035852308,
"ZAF","SAVING","TOT","PC_GDP","A","2016",2.11439712582834,
"ZAF","SAVING","TOT","PC_GDP","A","2017",2.53881072046263,
"ZAF","SAVING","TOT","PC_GDP","A","2018",0.511888998500467,
"ZAF","SAVING","TOT","PC_GDP","A","2019",0.528790438159842,
"ZAF","SAVING","TOT","PC_GDP","A","2020",-0.511289552593155,
"LVA","SAVING","TOT","PC_GDP","A","1995",-26.2630079739622,
"LVA","SAVING","TOT","PC_GDP","A","1996",-23.8946393846489,
"LVA","SAVING","TOT","PC_GDP","A","1997",-20.0324352333143,
"LVA","SAVING","TOT","PC_GDP","A","1998",-17.2758537272711,
"LVA","SAVING","TOT","PC_GDP","A","1999",-19.1678708395455,
"LVA","SAVING","TOT","PC_GDP","A","2000",-9.8126371298495,
"LVA","SAVING","TOT","PC_GDP","A","2001",-6.51183441179703,
"LVA","SAVING","TOT","PC_GDP","A","2002",-4.35642516117252,
"LVA","SAVING","TOT","PC_GDP","A","2003",-2.79269516171108,
"LVA","SAVING","TOT","PC_GDP","A","2004",-1.88768341788833,
"LVA","SAVING","TOT","PC_GDP","A","2005",1.4694838636011,
"LVA","SAVING","TOT","PC_GDP","A","2006",-3.44173676026,
"LVA","SAVING","TOT","PC_GDP","A","2007",-0.334251885892763,
"LVA","SAVING","TOT","PC_GDP","A","2008",1.30207185618635,
"LVA","SAVING","TOT","PC_GDP","A","2009",6.7307076923336,
"LVA","SAVING","TOT","PC_GDP","A","2010",-3.09038377972554,
"LVA","SAVING","TOT","PC_GDP","A","2011",-2.69923759755189,
"LVA","SAVING","TOT","PC_GDP","A","2012",-0.943549109886654,
"LVA","SAVING","TOT","PC_GDP","A","2013",-2.62386802766362,
"LVA","SAVING","TOT","PC_GDP","A","2014",-1.95834621825748,
"LVA","SAVING","TOT","PC_GDP","A","2015",-0.499684072920674,
"LVA","SAVING","TOT","PC_GDP","A","2016",-0.161044019618369,
"LVA","SAVING","TOT","PC_GDP","A","2017",1.08147908833215,
"LVA","SAVING","TOT","PC_GDP","A","2018",1.68405528299875,
"LVA","SAVING","TOT","PC_GDP","A","2019",1.17806762387795,
"LVA","SAVING","TOT","PC_GDP","A","2020",2.68764281923749,
"CHN","SAVING","TOT","PC_GDP","A","1992",40.6213021015279,
"CHN","SAVING","TOT","PC_GDP","A","1993",41.6829440588453,
"CHN","SAVING","TOT","PC_GDP","A","1994",41.9250578257517,
"CHN","SAVING","TOT","PC_GDP","A","1995",39.5802895016131,
"CHN","SAVING","TOT","PC_GDP","A","1996",38.8092227656043,
"CHN","SAVING","TOT","PC_GDP","A","1997",39.7928369817475,
"CHN","SAVING","TOT","PC_GDP","A","1998",38.3952204048336,
"CHN","SAVING","TOT","PC_GDP","A","1999",36.6080269951548,
"CHN","SAVING","TOT","PC_GDP","A","2000",35.8204070398813,
"CHN","SAVING","TOT","PC_GDP","A","2001",37.3724440323246,
"CHN","SAVING","TOT","PC_GDP","A","2002",39.0139289863241,
"CHN","SAVING","TOT","PC_GDP","A","2003",42.5751917451354,
"CHN","SAVING","TOT","PC_GDP","A","2004",45.8629191016818,
"CHN","SAVING","TOT","PC_GDP","A","2005",46.1813890643176,
"CHN","SAVING","TOT","PC_GDP","A","2006",48.5497348915528,
"CHN","SAVING","TOT","PC_GDP","A","2007",50.8847790181357,
"CHN","SAVING","TOT","PC_GDP","A","2008",52.3207941496896,
"CHN","SAVING","TOT","PC_GDP","A","2009",51.0542649627264,
"CHN","SAVING","TOT","PC_GDP","A","2010",52.1743922208933,
"CHN","SAVING","TOT","PC_GDP","A","2011",50.277843473442,
"CHN","SAVING","TOT","PC_GDP","A","2012",49.8013776969067,
"CHN","SAVING","TOT","PC_GDP","A","2013",48.8301061516128,
"CHN","SAVING","TOT","PC_GDP","A","2014",49.1896256948231,
"CHN","SAVING","TOT","PC_GDP","A","2015",46.9457139364821,
"CRI","SAVING","TOT","PC_GDP","A","1991",6.9373926071766,
"CRI","SAVING","TOT","PC_GDP","A","1992",8.75410227727614,
"CRI","SAVING","TOT","PC_GDP","A","1993",7.44504211345861,
"CRI","SAVING","TOT","PC_GDP","A","1994",9.70953808284212,
"CRI","SAVING","TOT","PC_GDP","A","1995",10.5567004510209,
"CRI","SAVING","TOT","PC_GDP","A","1996",8.6430812775019,
"CRI","SAVING","TOT","PC_GDP","A","1997",10.175846101922,
"CRI","SAVING","TOT","PC_GDP","A","1998",11.9035827153292,
"CRI","SAVING","TOT","PC_GDP","A","1999",9.60694189463186,
"CRI","SAVING","TOT","PC_GDP","A","2000",10.0652630888863,
"CRI","SAVING","TOT","PC_GDP","A","2001",10.8842298102601,
"CRI","SAVING","TOT","PC_GDP","A","2002",8.53043492360363,
"CRI","SAVING","TOT","PC_GDP","A","2003",7.74813579311193,
"CRI","SAVING","TOT","PC_GDP","A","2004",9.07506653064512,
"CRI","SAVING","TOT","PC_GDP","A","2005",8.31356243193189,
"CRI","SAVING","TOT","PC_GDP","A","2006",10.6525405792693,
"CRI","SAVING","TOT","PC_GDP","A","2007",11.6402487656645,
"CRI","SAVING","TOT","PC_GDP","A","2008",9.90871797037503,
"CRI","SAVING","TOT","PC_GDP","A","2009",10.0764813037005,
"CRI","SAVING","TOT","PC_GDP","A","2010",10.1669829028138,
"CRI","SAVING","TOT","PC_GDP","A","2011",8.12579538021413,
